ibge_code;municipality;year;macro_class;area_ha;total_area_ha;share_pct
3515004;EMBU DAS ARTES;1987;farming;2,68979696947020e+03;7039,38660769665;38,211
3515004;EMBU DAS ARTES;1987;native_vegetation;2,66499259208999e+03;7039,38660769665;37,858
3515004;EMBU DAS ARTES;1987;non_vegetated_other;6,05622806274413e+01;7039,38660769665;0,860
3515004;EMBU DAS ARTES;1987;urban;1,57479955090331e+03;7039,38660769665;22,371
3515004;EMBU DAS ARTES;1987;water;4,92352146057129e+01;7039,38660769665;0,699
3515004;EMBU DAS ARTES;1988;farming;2,67256159533692e+03;7039,38660769664;37,966
3515004;EMBU DAS ARTES;1988;native_vegetation;2,62355040722057e+03;7039,38660769664;37,270
3515004;EMBU DAS ARTES;1988;non_vegetated_other;6,15472305725099e+01;7039,38660769664;0,874
3515004;EMBU DAS ARTES;1988;urban;1,63799032864989e+03;7039,38660769664;23,269
3515004;EMBU DAS ARTES;1988;water;4,37370459167481e+01;7039,38660769664;0,621
3515004;EMBU DAS ARTES;1989;farming;2,65335766416627e+03;7039,38660769662;37,693
3515004;EMBU DAS ARTES;1989;native_vegetation;2,62010385990611e+03;7039,38660769662;37,221
3515004;EMBU DAS ARTES;1989;non_vegetated_other;6,34351980773926e+01;7039,38660769662;0,901
3515004;EMBU DAS ARTES;1989;urban;1,66170690612791e+03;7039,38660769662;23,606
3515004;EMBU DAS ARTES;1989;water;4,07829794189453e+01;7039,38660769662;0,579
3515004;EMBU DAS ARTES;1990;farming;2,57810573043210e+03;7039,38660769661;36,624
3515004;EMBU DAS ARTES;1990;native_vegetation;2,65112223120131e+03;7039,38660769661;37,661
3515004;EMBU DAS ARTES;1990;non_vegetated_other;6,35172609008790e+01;7039,38660769661;0,902
3515004;EMBU DAS ARTES;1990;urban;1,70438138633419e+03;7039,38660769661;24,212
3515004;EMBU DAS ARTES;1990;water;4,22599988281251e+01;7039,38660769661;0,600
3515004;EMBU DAS ARTES;1991;farming;2,49973388235477e+03;7039,38660769669;35,511
3515004;EMBU DAS ARTES;1991;native_vegetation;2,69100582785050e+03;7039,38660769669;38,228
3515004;EMBU DAS ARTES;1991;non_vegetated_other;6,18761182556153e+01;7039,38660769669;0,879
3515004;EMBU DAS ARTES;1991;urban;1,74418271911008e+03;7039,38660769669;24,777
3515004;EMBU DAS ARTES;1991;water;4,25880601257325e+01;7039,38660769669;0,605
3515004;EMBU DAS ARTES;1992;farming;2,48118486193850e+03;7039,38660769668;35,247
3515004;EMBU DAS ARTES;1992;native_vegetation;2,69108940853896e+03;7039,38660769668;38,229
3515004;EMBU DAS ARTES;1992;non_vegetated_other;6,01526272277832e+01;7039,38660769668;0,855
3515004;EMBU DAS ARTES;1992;urban;1,76584864545286e+03;7039,38660769668;25,085
3515004;EMBU DAS ARTES;1992;water;4,11110645385743e+01;7039,38660769668;0,584
3515004;EMBU DAS ARTES;1993;farming;2,42537794018555e+03;7039,38660769668;34,454
3515004;EMBU DAS ARTES;1993;native_vegetation;2,72556000047623e+03;7039,38660769668;38,719
3515004;EMBU DAS ARTES;1993;non_vegetated_other;6,07271097839356e+01;7039,38660769668;0,863
3515004;EMBU DAS ARTES;1993;urban;1,78718487877806e+03;7039,38660769668;25,388
3515004;EMBU DAS ARTES;1993;water;4,05366784729004e+01;7039,38660769668;0,576
3515004;EMBU DAS ARTES;1994;farming;2,30876403947143e+03;7039,38660769666;32,798
3515004;EMBU DAS ARTES;1994;native_vegetation;2,79531749171766e+03;7039,38660769666;39,710
3515004;EMBU DAS ARTES;1994;non_vegetated_other;5,75267479797364e+01;7039,38660769666;0,817
3515004;EMBU DAS ARTES;1994;urban;1,83855452064821e+03;7039,38660769666;26,118
3515004;EMBU DAS ARTES;1994;water;3,92238078796387e+01;7039,38660769666;0,557
3515004;EMBU DAS ARTES;1995;farming;2,22415640414427e+03;7039,38660769660;31,596
3515004;EMBU DAS ARTES;1995;native_vegetation;2,84800084733897e+03;7039,38660769660;40,458
3515004;EMBU DAS ARTES;1995;non_vegetated_other;5,95783194335937e+01;7039,38660769660;0,846
3515004;EMBU DAS ARTES;1995;urban;1,86777029064330e+03;7039,38660769660;26,533
3515004;EMBU DAS ARTES;1995;water;3,98807461364746e+01;7039,38660769660;0,567
3515004;EMBU DAS ARTES;1996;farming;2,19625889400023e+03;7039,38660769662;31,200
3515004;EMBU DAS ARTES;1996;native_vegetation;2,85841740198376e+03;7039,38660769662;40,606
3515004;EMBU DAS ARTES;1996;non_vegetated_other;6,08910569763183e+01;7039,38660769662;0,865
3515004;EMBU DAS ARTES;1996;urban;1,88943674117430e+03;7039,38660769662;26,841
3515004;EMBU DAS ARTES;1996;water;3,43825135620117e+01;7039,38660769662;0,488
3515004;EMBU DAS ARTES;1997;farming;2,18198004353026e+03;7039,38660769661;30,997
3515004;EMBU DAS ARTES;1997;native_vegetation;2,85611699207776e+03;7039,38660769661;40,573
3515004;EMBU DAS ARTES;1997;non_vegetated_other;6,03985693115234e+01;7039,38660769661;0,858
3515004;EMBU DAS ARTES;1997;urban;1,91093969024045e+03;7039,38660769661;27,146
3515004;EMBU DAS ARTES;1997;water;2,99513125366211e+01;7039,38660769661;0,425
3515004;EMBU DAS ARTES;1998;farming;2,15629566869508e+03;7039,38660769666;30,632
3515004;EMBU DAS ARTES;1998;native_vegetation;2,84462508493664e+03;7039,38660769666;40,410
3515004;EMBU DAS ARTES;1998;non_vegetated_other;6,06445420776368e+01;7039,38660769666;0,862
3515004;EMBU DAS ARTES;1998;urban;1,94417714771117e+03;7039,38660769666;27,619
3515004;EMBU DAS ARTES;1998;water;3,36441642761230e+01;7039,38660769666;0,478
3515004;EMBU DAS ARTES;1999;farming;2,13956199979861e+03;7039,38660769669;30,394
3515004;EMBU DAS ARTES;1999;native_vegetation;2,82492320604260e+03;7039,38660769669;40,130
3515004;EMBU DAS ARTES;1999;non_vegetated_other;6,79480327758789e+01;7039,38660769669;0,965
3515004;EMBU DAS ARTES;1999;urban;1,96937065880739e+03;7039,38660769669;27,976
3515004;EMBU DAS ARTES;1999;water;3,75827102722168e+01;7039,38660769669;0,534
3515004;EMBU DAS ARTES;2000;farming;2,09262085940551e+03;7039,38660769669;29,727
3515004;EMBU DAS ARTES;2000;native_vegetation;2,76189217957774e+03;7039,38660769669;39,235
3515004;EMBU DAS ARTES;2000;non_vegetated_other;7,33641838256835e+01;7039,38660769669;1,042
3515004;EMBU DAS ARTES;2000;urban;2,08164010510870e+03;7039,38660769669;29,571
3515004;EMBU DAS ARTES;2000;water;2,98692797790527e+01;7039,38660769669;0,424
3515004;EMBU DAS ARTES;2001;farming;2,07226761934200e+03;7039,38660769663;29,438
3515004;EMBU DAS ARTES;2001;native_vegetation;2,75187927764903e+03;7039,38660769663;39,093
3515004;EMBU DAS ARTES;2001;non_vegetated_other;7,27076349121094e+01;7039,38660769663;1,033
3515004;EMBU DAS ARTES;2001;urban;2,11225241403202e+03;7039,38660769663;30,006
3515004;EMBU DAS ARTES;2001;water;3,02796617614745e+01;7039,38660769663;0,430
3515004;EMBU DAS ARTES;2002;farming;2,04895894873651e+03;7039,38660769659;29,107
3515004;EMBU DAS ARTES;2002;native_vegetation;2,74096263997813e+03;7039,38660769659;38,938
3515004;EMBU DAS ARTES;2002;non_vegetated_other;7,27897057678222e+01;7039,38660769659;1,034
3515004;EMBU DAS ARTES;2002;urban;2,14729834752809e+03;7039,38660769659;30,504
3515004;EMBU DAS ARTES;2002;water;2,93769656860351e+01;7039,38660769659;0,417
3515004;EMBU DAS ARTES;2003;farming;2,02975196589352e+03;7039,38660769661;28,834
3515004;EMBU DAS ARTES;2003;native_vegetation;2,73612148137217e+03;7039,38660769661;38,869
3515004;EMBU DAS ARTES;2003;non_vegetated_other;7,13944549804687e+01;7039,38660769661;1,014
3515004;EMBU DAS ARTES;2003;urban;2,17233129365236e+03;7039,38660769661;30,860
3515004;EMBU DAS ARTES;2003;water;2,97874117980956e+01;7039,38660769661;0,423
3515004;EMBU DAS ARTES;2004;farming;2,06446463386835e+03;7039,38660769660;29,327
3515004;EMBU DAS ARTES;2004;native_vegetation;2,68712682904674e+03;7039,38660769660;38,173
3515004;EMBU DAS ARTES;2004;non_vegetated_other;7,14767089660644e+01;7039,38660769660;1,015
3515004;EMBU DAS ARTES;2004;urban;2,18850027842409e+03;7039,38660769660;31,089
3515004;EMBU DAS ARTES;2004;water;2,78181573913574e+01;7039,38660769660;0,395
3515004;EMBU DAS ARTES;2005;farming;2,03426095839838e+03;7039,38660769658;28,898
3515004;EMBU DAS ARTES;2005;native_vegetation;2,69451417463390e+03;7039,38660769658;38,278
3515004;EMBU DAS ARTES;2005;non_vegetated_other;7,25435941284179e+01;7039,38660769658;1,031
3515004;EMBU DAS ARTES;2005;urban;2,20934713352051e+03;7039,38660769658;31,386
3515004;EMBU DAS ARTES;2005;water;2,87207470153808e+01;7039,38660769658;0,408
3515004;EMBU DAS ARTES;2006;farming;1,99888762998654e+03;7039,38660769659;28,396
3515004;EMBU DAS ARTES;2006;native_vegetation;2,71659150335703e+03;7039,38660769659;38,591
3515004;EMBU DAS ARTES;2006;non_vegetated_other;7,27077813232421e+01;7039,38660769659;1,033
3515004;EMBU DAS ARTES;2006;urban;2,22256136991577e+03;7039,38660769659;31,573
3515004;EMBU DAS ARTES;2006;water;2,86383231140136e+01;7039,38660769659;0,407
3515004;EMBU DAS ARTES;2007;farming;2,00511994263911e+03;7039,38660769659;28,484
3515004;EMBU DAS ARTES;2007;native_vegetation;2,68212799534924e+03;7039,38660769659;38,102
3515004;EMBU DAS ARTES;2007;non_vegetated_other;7,18050373657225e+01;7039,38660769659;1,020
3515004;EMBU DAS ARTES;2007;urban;2,25062875438842e+03;7039,38660769659;31,972
3515004;EMBU DAS ARTES;2007;water;2,97048779541015e+01;7039,38660769659;0,422
3515004;EMBU DAS ARTES;2008;farming;1,99453535061030e+03;7039,38660769671;28,334
3515004;EMBU DAS ARTES;2008;native_vegetation;2,62074445708024e+03;7039,38660769671;37,230
3515004;EMBU DAS ARTES;2008;non_vegetated_other;8,34563459533688e+01;7039,38660769671;1,186
3515004;EMBU DAS ARTES;2008;urban;2,31160189201057e+03;7039,38660769671;32,838
3515004;EMBU DAS ARTES;2008;water;2,90485620422363e+01;7039,38660769671;0,413
3515004;EMBU DAS ARTES;2009;farming;1,99313795577386e+03;7039,38660769670;28,314
3515004;EMBU DAS ARTES;2009;native_vegetation;2,59752120735488e+03;7039,38660769670;36,900
3515004;EMBU DAS ARTES;2009;non_vegetated_other;8,43588869567869e+01;7039,38660769670;1,198
3515004;EMBU DAS ARTES;2009;urban;2,33778171643686e+03;7039,38660769670;33,210
3515004;EMBU DAS ARTES;2009;water;2,65868411743163e+01;7039,38660769670;0,378
3515004;EMBU DAS ARTES;2010;farming;1,94438888283077e+03;7039,38660769675;27,622
3515004;EMBU DAS ARTES;2010;native_vegetation;2,62813236503311e+03;7039,38660769675;37,335
3515004;EMBU DAS ARTES;2010;non_vegetated_other;8,72310934570311e+01;7039,38660769675;1,239
3515004;EMBU DAS ARTES;2010;urban;2,35427830761728e+03;7039,38660769675;33,444
3515004;EMBU DAS ARTES;2010;water;2,53559587585449e+01;7039,38660769675;0,360
3515004;EMBU DAS ARTES;2011;farming;1,92412055800778e+03;7039,38660769678;27,334
3515004;EMBU DAS ARTES;2011;native_vegetation;2,62402761854263e+03;7039,38660769678;37,276
3515004;EMBU DAS ARTES;2011;non_vegetated_other;9,37960633911132e+01;7039,38660769678;1,332
3515004;EMBU DAS ARTES;2011;urban;2,37298913615125e+03;7039,38660769678;33,710
3515004;EMBU DAS ARTES;2011;water;2,44532316040039e+01;7039,38660769678;0,347
3515004;EMBU DAS ARTES;2012;farming;1,89720248306271e+03;7039,38660769678;26,951
3515004;EMBU DAS ARTES;2012;native_vegetation;2,59464872120985e+03;7039,38660769678;36,859
3515004;EMBU DAS ARTES;2012;non_vegetated_other;9,51091466674804e+01;7039,38660769678;1,351
3515004;EMBU DAS ARTES;2012;urban;2,42871160064713e+03;7039,38660769678;34,502
3515004;EMBU DAS ARTES;2012;water;2,37146561096191e+01;7039,38660769678;0,337
3515004;EMBU DAS ARTES;2013;farming;1,86371940206295e+03;7039,38660769679;26,476
3515004;EMBU DAS ARTES;2013;native_vegetation;2,60219743859268e+03;7039,38660769679;36,966
3515004;EMBU DAS ARTES;2013;non_vegetated_other;8,96932663024902e+01;7039,38660769679;1,274
3515004;EMBU DAS ARTES;2013;urban;2,46260562994400e+03;7039,38660769679;34,983
3515004;EMBU DAS ARTES;2013;water;2,11708707946777e+01;7039,38660769679;0,301
3515004;EMBU DAS ARTES;2014;farming;1,82719698934322e+03;7039,38660769680;25,957
3515004;EMBU DAS ARTES;2014;native_vegetation;2,61598565703140e+03;7039,38660769680;37,162
3515004;EMBU DAS ARTES;2014;non_vegetated_other;8,81343476562500e+01;7039,38660769680;1,252
3515004;EMBU DAS ARTES;2014;urban;2,48755510368668e+03;7039,38660769680;35,338
3515004;EMBU DAS ARTES;2014;water;2,05145099792480e+01;7039,38660769680;0,291
3515004;EMBU DAS ARTES;2015;farming;1,78837854015498e+03;7039,38660769676;25,405
3515004;EMBU DAS ARTES;2015;native_vegetation;2,61811956538711e+03;7039,38660769676;37,192
3515004;EMBU DAS ARTES;2015;non_vegetated_other;8,51801197082520e+01;7039,38660769676;1,210
3515004;EMBU DAS ARTES;2015;urban;2,52686555302137e+03;7039,38660769676;35,896
3515004;EMBU DAS ARTES;2015;water;2,08428294250488e+01;7039,38660769676;0,296
3515004;EMBU DAS ARTES;2016;farming;1,75563126313474e+03;7039,38660769677;24,940
3515004;EMBU DAS ARTES;2016;native_vegetation;2,62591839460464e+03;7039,38660769677;37,303
3515004;EMBU DAS ARTES;2016;non_vegetated_other;8,60831781982422e+01;7039,38660769677;1,223
3515004;EMBU DAS ARTES;2016;urban;2,54894133063977e+03;7039,38660769677;36,210
3515004;EMBU DAS ARTES;2016;water;2,28124411193847e+01;7039,38660769677;0,324
3515004;EMBU DAS ARTES;2017;farming;1,72756163468016e+03;7039,38660769677;24,541
3515004;EMBU DAS ARTES;2017;native_vegetation;2,62329158731093e+03;7039,38660769677;37,266
3515004;EMBU DAS ARTES;2017;non_vegetated_other;8,50986974975586e+01;7039,38660769677;1,209
3515004;EMBU DAS ARTES;2017;urban;2,58218138266003e+03;7039,38660769677;36,682
3515004;EMBU DAS ARTES;2017;water;2,12533055480957e+01;7039,38660769677;0,302
3515004;EMBU DAS ARTES;2018;farming;1,71524968871458e+03;7039,38660769671;24,366
3515004;EMBU DAS ARTES;2018;native_vegetation;2,61631717150890e+03;7039,38660769671;37,167
3515004;EMBU DAS ARTES;2018;non_vegetated_other;8,32934873229980e+01;7039,38660769671;1,183
3515004;EMBU DAS ARTES;2018;urban;2,60458591513681e+03;7039,38660769671;37,000
3515004;EMBU DAS ARTES;2018;water;1,99403450134277e+01;7039,38660769671;0,283
3515004;EMBU DAS ARTES;2019;farming;1,68004108703000e+03;7039,38660769669;23,866
3515004;EMBU DAS ARTES;2019;native_vegetation;2,60950625183726e+03;7039,38660769669;37,070
3515004;EMBU DAS ARTES;2019;non_vegetated_other;8,48522474182129e+01;7039,38660769669;1,205
3515004;EMBU DAS ARTES;2019;urban;2,64619559436654e+03;7039,38660769669;37,591
3515004;EMBU DAS ARTES;2019;water;1,87914270446777e+01;7039,38660769669;0,267
3515004;EMBU DAS ARTES;2020;farming;1,66625371217648e+03;7039,38660769667;23,670
3515004;EMBU DAS ARTES;2020;native_vegetation;2,56585013680425e+03;7039,38660769667;36,450
3515004;EMBU DAS ARTES;2020;non_vegetated_other;9,67520233337404e+01;7039,38660769667;1,374
3515004;EMBU DAS ARTES;2020;urban;2,69108289661267e+03;7039,38660769667;38,229
3515004;EMBU DAS ARTES;2020;water;1,94478387695312e+01;7039,38660769667;0,276
3515004;EMBU DAS ARTES;2021;farming;1,60955179207760e+03;7039,38660769675;22,865
3515004;EMBU DAS ARTES;2021;native_vegetation;2,51127383433234e+03;7039,38660769675;35,675
3515004;EMBU DAS ARTES;2021;non_vegetated_other;9,33882148010255e+01;7039,38660769675;1,327
3515004;EMBU DAS ARTES;2021;urban;2,80474022949847e+03;7039,38660769675;39,844
3515004;EMBU DAS ARTES;2021;water;2,04325369873047e+01;7039,38660769675;0,290
3515004;EMBU DAS ARTES;2022;farming;1,55678375714110e+03;7039,38660769675;22,115
3515004;EMBU DAS ARTES;2022;native_vegetation;2,48739755133063e+03;7039,38660769675;35,335
3515004;EMBU DAS ARTES;2022;non_vegetated_other;1,05040124639893e+02;7039,38660769675;1,492
3515004;EMBU DAS ARTES;2022;urban;2,86702486677873e+03;7039,38660769675;40,728
3515004;EMBU DAS ARTES;2022;water;2,31403078063965e+01;7039,38660769675;0,329
3515004;EMBU DAS ARTES;2023;farming;1,57852540137937e+03;7039,38660769668;22,424
3515004;EMBU DAS ARTES;2023;native_vegetation;2,42339422012940e+03;7039,38660769668;34,426
3515004;EMBU DAS ARTES;2023;non_vegetated_other;1,14722806060791e+02;7039,38660769668;1,630
3515004;EMBU DAS ARTES;2023;urban;2,90026033947160e+03;7039,38660769668;41,200
3515004;EMBU DAS ARTES;2023;water;2,24838406555176e+01;7039,38660769668;0,319
3515004;EMBU DAS ARTES;2024;farming;1,55078733941649e+03;7039,38660769668;22,030
3515004;EMBU DAS ARTES;2024;native_vegetation;2,41428773231203e+03;7039,38660769668;34,297
3515004;EMBU DAS ARTES;2024;non_vegetated_other;1,25143907922363e+02;7039,38660769668;1,778
3515004;EMBU DAS ARTES;2024;urban;2,92840703055434e+03;7039,38660769668;41,600
3515004;EMBU DAS ARTES;2024;water;2,07605974914551e+01;7039,38660769668;0,295
3515103;EMBU-GUAÇU;1985;farming;4,94144647879631e+03;15563,55607503668;31,750
3515103;EMBU-GUAÇU;1985;native_vegetation;9,98110515166640e+03;15563,55607503668;64,131
3515103;EMBU-GUAÇU;1985;non_vegetated_other;1,12895791845703e+02;15563,55607503668;0,725
3515103;EMBU-GUAÇU;1985;urban;3,49843233190917e+02;15563,55607503668;2,248
3515103;EMBU-GUAÇU;1985;water;1,78265419537353e+02;15563,55607503668;1,145
3515103;EMBU-GUAÇU;1986;farming;4,94922469331662e+03;15563,55607503671;31,800
3515103;EMBU-GUAÇU;1986;native_vegetation;9,97667713036511e+03;15563,55607503671;64,103
3515103;EMBU-GUAÇU;1986;non_vegetated_other;8,75774221313476e+01;15563,55607503671;0,563
3515103;EMBU-GUAÇU;1986;urban;3,51645906726074e+02;15563,55607503671;2,259
3515103;EMBU-GUAÇU;1986;water;1,98430922497558e+02;15563,55607503671;1,275
3515103;EMBU-GUAÇU;1987;farming;5,17779900087888e+03;15563,55607503653;33,269
3515103;EMBU-GUAÇU;1987;native_vegetation;9,72588464888299e+03;15563,55607503653;62,491
3515103;EMBU-GUAÇU;1987;non_vegetated_other;8,41368258789061e+01;15563,55607503653;0,541
3515103;EMBU-GUAÇU;1987;urban;3,57299726995849e+02;15563,55607503653;2,296
3515103;EMBU-GUAÇU;1987;water;2,18435872399902e+02;15563,55607503653;1,404
3515103;EMBU-GUAÇU;1988;farming;5,36516739815061e+03;15563,55607503664;34,473
3515103;EMBU-GUAÇU;1988;native_vegetation;9,51556139727177e+03;15563,55607503664;61,140
3515103;EMBU-GUAÇU;1988;non_vegetated_other;6,33307169372557e+01;15563,55607503664;0,407
3515103;EMBU-GUAÇU;1988;urban;3,93195167395018e+02;15563,55607503664;2,526
3515103;EMBU-GUAÇU;1988;water;2,26301395281982e+02;15563,55607503664;1,454
3515103;EMBU-GUAÇU;1989;farming;5,39563653828126e+03;15563,55607503700;34,668
3515103;EMBU-GUAÇU;1989;native_vegetation;9,45796712977943e+03;15563,55607503700;60,770
3515103;EMBU-GUAÇU;1989;non_vegetated_other;6,03791587097168e+01;15563,55607503700;0,388
3515103;EMBU-GUAÇU;1989;urban;4,20402512561033e+02;15563,55607503700;2,701
3515103;EMBU-GUAÇU;1989;water;2,29170735705566e+02;15563,55607503700;1,472
3515103;EMBU-GUAÇU;1990;farming;5,50099882952881e+03;15563,55607503673;35,345
3515103;EMBU-GUAÇU;1990;native_vegetation;9,31663261958629e+03;15563,55607503673;59,862
3515103;EMBU-GUAÇU;1990;non_vegetated_other;5,78387835510253e+01;15563,55607503673;0,372
3515103;EMBU-GUAÇU;1990;urban;4,56948569543450e+02;15563,55607503673;2,936
3515103;EMBU-GUAÇU;1990;water;2,31137272827148e+02;15563,55607503673;1,485
3515103;EMBU-GUAÇU;1991;farming;5,40969182592159e+03;15563,55607503673;34,759
3515103;EMBU-GUAÇU;1991;native_vegetation;9,36744897675796e+03;15563,55607503673;60,188
3515103;EMBU-GUAÇU;1991;non_vegetated_other;4,92391405212402e+01;15563,55607503673;0,316
3515103;EMBU-GUAÇU;1991;urban;4,96611391357420e+02;15563,55607503673;3,191
3515103;EMBU-GUAÇU;1991;water;2,40564740478515e+02;15563,55607503673;1,546
3515103;EMBU-GUAÇU;1992;farming;5,33341400882569e+03;15563,55607503673;34,269
3515103;EMBU-GUAÇU;1992;native_vegetation;9,40341543339243e+03;15563,55607503673;60,419
