"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"wef_nexus_watershed_alto_tiete.nlogox"
"base_convertion_calibration"
"09/11/2026 09:50:18:886 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","climate-scenario","governance-mode","efficiency-gain","hectares-per-farmer","solar-start-year","solar-innovation-coef","solar-imitation-coef","max-solar-adoption","no-pump-irrigation-frac","solar-pump-irrigation-frac","stress-threshold","restriction-strength","urban-pressure-coef","water-stress-exit-coef","warming-ssp245","warming-ssp585","et-sensitivity","climate-onset-year","initial-utilisation","native-release?","native-to-farming-share","base-conversion-rate","[step]","mean [water-stress] of municipalities","mean [water-stress-realised] of municipalities","sum [irrigation-demanded] of farmers","sum [irrigation-applied] of farmers","basin-abstraction-realised","count municipalities with [restriction-level > 0]","mean [restriction-level] of municipalities","count farmers with [has-solar-pump?]","100 * (sum [area-urban] of municipalities) / (sum [total-area] of municipalities)","100 * (sum [area-farming] of municipalities) / (sum [total-area] of municipalities)","count farmers","current-year","basin-wef-index","basin-water-index","basin-energy-index","basin-food-index"
"95","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","12","0.4520047674198671","0.4520047674198671","12383.483804740777","12383.483804740777","12464.10448876777","0","0","0","23.36100039390327","24.1771370197751","1714","1997","0.6870736225554772","0.3741472451109532","0","1.0000000000000013"
"92","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","42","0.46065829871740394","0.46065829871740394","12714.662785706585","12714.662785706585","12778.131561009563","0","0","232","27.136547903241432","22.759854559677436","1534","2027","0.6810827162725663","0.36216543254513306","0.7561929595827901","0.9999999999999997"
"88","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","51","0.33756647246673555","0.33756647246673555","9458.229767425923","9458.229767425923","9614.73128103342","0","0","215","33.46353726920275","17.117727351693016","1101","2036","0.7663001344461052","0.5326002688922122","0.9763851044504995","0.9999999999999982"
"85","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","55","0.40059148932004046","0.40059148932004046","11272.751068842617","11272.751068842617","11394.96925794419","0","0","265","30.58355307726688","20.298823134991736","1330","2040","0.7226674304707414","0.4453348609414825","0.9962406015037593","1.0000000000000004"
"86","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","55","0.3502912408773304","0.3502912408773304","10519.295205888326","10519.295205888326","10667.702367488931","0","0","246","31.914246401234383","18.96812981102425","1206","2040","0.7477903065683231","0.49558061313664437","1","1.0000000000000018"
"93","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","17","0.46363063167817437","0.46363063167817437","12802.479532024758","12802.479532024758","12867.029366500421","0","0","0","23.604812302440614","24.334576695167957","1734","2002","0.679024947299726","0.35804989459945086","0","1.000000000000001"
"91","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.003","43","0.4812012478454333","0.4812012478454333","13392.233943891444","13392.233943891444","13393.661334876975","0","0","245","26.044891916267485","23.92811301714991","1619","2028","0.6668606745685458","0.33372134913709217","0.7566399011735638","0.9999999999999994"
"94","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","14","0.467196942641915","0.467196942641915","12755.659214062174","12755.659214062174","12826.41695843995","0","0","0","23.44954518264393","24.249492953458816","1723","1999","0.6765559627863672","0.3531119255727331","0","1.0000000000000013"
"90","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","43","0.4996153753881509","0.4769613893645648","14328.22111877027","14292.483432667032","14362.65760841695","2","0.027777777777777776","257","24.714164865150067","25.258840068267336","1702","2028","0.6685488529391469","0.339591922418295","0.7549941245593419","0.9975057834599987"
"87","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","53","0.3647720129422287","0.3647720129422287","10950.905734315375","10950.905734315375","10999.85220840544","0","0","249","32.78506665594841","17.9470038906851","1226","2038","0.7474655295015334","0.4949310590030679","1","0.999999999999999"
"88","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","52","0.3319383991037915","0.3319383991037915","9373.472186684403","9373.472186684403","9460.027580386475","0","0","215","33.679704031632404","16.977026188579675","1092","2037","0.7701964929281442","0.5403929858562888","0.9844322344322344","0.9999999999999997"
"95","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","13","0.44963540357788406","0.44963540357788406","12287.951206443826","12287.951206443826","12383.483804740747","0","0","0","23.61939536968443","23.999259234474206","1694","1998","0.6887139513691576","0.3774279027383144","0","1.0000000000000007"
"84","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","76","0.39296019767072865","0.39296019767072865","11447.623000476988","11447.623000476988","11546.116092010776","0","0","264","32.264402952594025","20.166393738134914","1295","2061","0.7279506323818021","0.45590126476360626","1","0.9999999999999981"
"89","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","42","0.5302217435874369","0.48500867758655386","14920.084229979839","14740.181004876042","14743.188235732947","4","0.05555555555555555","292","23.662089313139948","26.234313149778927","1802","2027","0.6581958672513937","0.32844952334169447","0.8102108768035516","0.9879422111610929"
"85","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","56","0.3993872912544416","0.3993872912544416","11238.920169964025","11238.920169964025","11276.84798384501","0","0","270","30.75444951426337","20.202892452069875","1320","2041","0.7235011060546173","0.44700221210923474","1","0.9999999999999999"
"86","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","56","0.3497358361765641","0.3497358361765641","10456.90430871811","10456.90430871811","10519.81366229702","0","0","246","32.1007020656262","18.856639900707048","1198","2041","0.748190197952873","0.4963803959057478","1","0.9999999999999982"
"92","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","43","0.46241257912358436","0.46241257912358436","12708.279671055174","12708.279671055174","12837.702850221818","0","0","249","27.294566699966925","22.678438233450485","1521","2028","0.6798682144529025","0.35973642890580615","0.8185404339250493","0.9999999999999987"
"93","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","18","0.46254356135704605","0.46254356135704605","12637.431403500652","12637.431403500652","12802.47953202475","0","0","0","23.802068135887353","24.217171974572192","1719","2003","0.6797775344451227","0.359555068890244","0","1.0000000000000013"
"94","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","15","0.4650416158469601","0.4650416158469601","12676.937754999737","12676.937754999737","12755.659214062187","0","0","0","23.677619774028873","24.101668457354926","1712","2000","0.6780481121059504","0.35609622421190146","0","0.9999999999999993"
"87","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","54","0.36370593469912926","0.36370593469912926","10804.891350429743","10804.891350429743","10951.294492509294","0","0","247","32.98809004184843","17.819195766264663","1214","2039","0.7482035836698344","0.49640716733966717","1","1.0000000000000016"
"88","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","53","0.328648596254099","0.328648596254099","9317.654092653194","9317.654092653194","9376.765167475949","0","0","214","33.89438312783047","16.837687418803032","1079","2038","0.7724740487471622","0.5449480974943245","0.9916589434661723","0.9999999999999998"
"91","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.003","44","0.4859462907116316","0.4859462907116316","13528.436035407802","13528.436035407802","13624.028874657213","0","0","263","26.1778971899876","23.8715830538273","1610","2029","0.6635756448919474","0.3271512897838947","0.8167701863354038","1.0000000000000002"
"90","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","44","0.5009771327611549","0.47832314673756876","14334.419810576283","14298.682124473036","14372.971805940942","2","0.027777777777777776","270","24.819063334537898","25.23041690927705","1697","2029","0.6676066371268906","0.33770641220952025","0.7955215085444902","0.997506862044261"
"95","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","14","0.4439873809238096","0.4439873809238096","12123.945129161979","12123.945129161979","12287.951206443864","0","0","0","23.87602834340037","23.8230097927024","1674","1999","0.6864712540102859","0.3729425080205723","0","0.9999999999999994"
"86","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","57","0.347633688630794","0.347633688630794","10370.855354169793","10370.855354169793","10457.757610573819","0","0","253","32.28629330595572","18.74588997130042","1191","2042","0.7497037441858283","0.49940748837165677","1","0.9999999999999998"
"85","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","57","0.39696046285013636","0.39696046285013636","11207.663002987523","11207.663002987523","11242.719423458357","0","0","272","30.924656531736524","20.107526745519607","1313","2042","0.7251812180268281","0.45036243605365733","1","0.9999999999999989"
"84","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","77","0.39089632311445666","0.39089632311445666","11444.9486590185","11444.9486590185","11447.623000476968","0","0","264","32.40722754653047","20.09596452027883","1290","2062","0.7293794686130692","0.45875893722613686","1","1.0000000000000016"
"92","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","44","0.45515404211982013","0.45515404211982013","12680.196043696382","12680.196043696382","12751.356611719631","0","0","258","27.452084823434145","22.59739542038078","1512","2029","0.6848933554555094","0.36978671091101833","0.8531746031746031","1.0000000000000004"
"88","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","54","0.32464893823662994","0.32464893823662994","9246.510140523493","9246.510140523493","9318.10153868948","0","0","213","34.107504065213575","16.699781742899525","1069","2039","0.7752430427592563","0.5504860855185122","0.9962581852198316","1.0000000000000002"
"93","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","19","0.452345741671276","0.452345741671276","12619.1671094457","12619.1671094457","12637.431403500617","0","0","0","23.99844570138705","24.10051296907612","1712","2004","0.6868375634583477","0.37367512691669474","0","1.0000000000000007"
"87","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","55","0.3533328712166813","0.3533328712166813","10729.903147118968","10729.903147118968","10806.532334708872","0","0","247","33.18981723492246","17.692558977336155","1202","2040","0.7553849353115285","0.5107698706230566","1","1.0000000000000004"
"89","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","43","0.5335498643505432","0.4883367983496602","14955.348317885542","14776.473040977853","14777.947269070617","4","0.05555555555555555","314","23.745732603928023","26.227272329489388","1800","2028","0.6559403667714405","0.32384135613123965","0.8722222222222222","0.9880393774116415"
"94","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","16","0.4629876541199978","0.4629876541199978","12543.936343026578","12543.936343026578","12676.937754999755","0","0","0","23.90454779179634","23.954857319710353","1701","2001","0.6794700856092325","0.3589401712184647","0","1.0000000000000002"
"91","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.003","45","0.48741306694871095","0.48741306694871095","13733.605205407119","13733.605205407119","13807.844925488693","0","0","283","26.310703905575405","23.81512469962176","1597","2030","0.662560184420124","0.32512036884024614","0.8860363180964307","1.0000000000000018"
"95","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","15","0.430968938282307","0.430968938282307","11956.649379042985","11956.649379042985","12123.945129161983","0","0","0","24.13092044745553","23.64836778392828","1651","2000","0.6897023644367397","0.3794047288734779","0","1.0000000000000016"
"86","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","58","0.3464300186041626","0.3464300186041626","10334.23342048048","10334.23342048048","10370.855354169813","0","0","252","32.470975139575984","18.635925212026873","1189","2043","0.7505703866050024","0.5011407732100058","1","0.9999999999999991"
"88","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","55","0.3196764153451121","0.3196764153451121","9190.209000295741","9190.209000295741","9246.510140523495","0","0","210","34.31908611139912","16.563290100859483","1061","2040","0.7786855586072295","0.5573711172144601","0.9896324222431668","0.999999999999999"
"90","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","45","0.5024371119841301","0.4797831259605441","14319.905040369013","14285.795191228244","14326.60055468085","2","0.027777777777777776","279","24.9238742235858","25.201954381611383","1691","2030","0.6666514570076139","0.3356849025161698","0.8249556475458308","0.997618011499058"
"85","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","58","0.39674948831954115","0.39674948831954115","11207.170971332784","11207.170971332784","11211.22578896649","0","0","272","31.09423383747935","20.012666514123527","1308","2043","0.725327277317241","0.4506545546344815","1","1.0000000000000004"
"87","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","56","0.3521291974958675","0.3521291974958675","10423.303590883334","10423.303590883334","10733.7634821187","0","0","246","33.390329029581366","17.5670129367519","1185","2041","0.7562182478874769","0.5124364957749525","1","1.0000000000000013"
"84","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","78","0.38964539335134635","0.38964539335134635","11405.835220638162","11405.835220638162","11444.948659018499","0","0","263","32.54964490508338","20.025822361482003","1282","2063","0.7302454969106067","0.46049099382121284","1","1.0000000000000004"
"92","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","45","0.4535120065329106","0.4535120065329106","12683.015730257493","12683.015730257493","12698.952522156904","0","0","274","27.60926169341854","22.516566911778632","1500","2030","0.6860301493233696","0.37206029864673884","0.9133333333333333","1.0000000000000002"
"93","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","20","0.45004451535591883","0.45004451535591883","12466.886527835168","12466.886527835168","12619.167109445683","0","0","0","24.194064330617348","23.984480567039846","1700","2005","0.6884307201382103","0.37686144027641993","0","1.0000000000000007"
"94","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","17","0.46111099959069674","0.46111099959069674","12477.684905615784","12477.684905615784","12543.93634302655","0","0","0","24.130303418851593","23.809085578757006","1688","2002","0.6807693079756707","0.361538615951343","0","0.9999999999999984"
"95","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","16","0.4241239853215428","0.4241239853215428","11868.309462984778","11868.309462984778","11956.649379042989","0","0","0","24.38400946450209","23.475395647004586","1638","2001","0.6946307305684896","0.38926146113697835","0","1.0000000000000007"
"89","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","44","0.5335506222294137","0.49965312099856174","14969.661065410164","14831.715954473631","14832.633548824955","3","0.041666666666666664","317","23.829317815431075","26.22016242838385","1799","2029","0.6494788113945232","0.3081726016942991","0.8810450250138966","0.9907850210947473"
"86","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","59","0.34708466073176253","0.34708466073176253","10246.00769865852","10246.00769865852","10334.514604333584","0","0","250","32.65482960931692","18.52666378628929","1177","2044","0.750099044273131","0.5001980885462619","1","1.0000000000000002"
"88","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","56","0.31883002093754015","0.31883002093754015","9134.3590880455","9134.3590880455","9191.952900779364","0","0","214","34.52927281163935","16.428069154693905","1049","2041","0.7792715239663193","0.5585430479326368","1","1.0000000000000018"
"91","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.003","46","0.48717372100414136","0.48717372100414136","13770.85346955311","13770.85346955311","13835.429242711845","0","0","291","26.44322468480042","23.758825543499103","1589","2031","0.6627258854586706","0.3254517709173427","0.9156702328508495","0.9999999999999986"
"85","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","59","0.3953563428540991","0.3953563428540991","11203.477432816848","11203.477432816848","11207.17097133278","0","0","271","31.263149373929615","19.91834402167658","1304","2044","0.7262917626394697","0.4525835252789398","1","0.9999999999999996"
"87","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","57","0.3499200495770704","0.3499200495770704","10344.212907335428","10344.212907335428","10423.508962176002","0","0","245","33.58948343396093","17.44269984329523","1177","2042","0.7577476579851057","0.51549531597021","1","1.0000000000000013"
"90","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","46","0.5017028350171631","0.4903619261926533","14302.481221861643","14294.315767507995","14322.725501904728","1","0.013888888888888888","292","25.028601437557473","25.17344879074207","1688","2031","0.6602332106150521","0.3210373329640185","0.8649289099526066","0.9994290882660857"
"84","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","79","0.38682963163928835","0.38682963163928835","11302.48976404106","11302.48976404106","11405.835220638166","0","0","262","32.69161265545414","19.95600983403573","1275","2064","0.7321948704035697","0.46438974080713924","1","1"
"93","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","21","0.44681307449213886","0.44681307449213886","12394.73655721356","12394.73655721356","12466.88652783516","0","0","0","24.388850178840308","23.86914883287376","1688","2006","0.690667871505441","0.3813357430108846","0","0.9999999999999973"
"86","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","60","0.3430535560179859","0.3430535560179859","10163.107513934363","10163.107513934363","10246.007698658505","0","0","247","32.83770275179946","18.418259863357036","1165","2045","0.7530014396670504","0.5060028793341005","1","1.0000000000000002"
"88","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","57","0.31670541943057623","0.31670541943057623","9129.094087891086","9129.094087891086","9134.652093776986","0","0","214","34.737974354306964","16.294208922949178","1044","2042","0.7807424019326781","0.561484803865356","1","1.0000000000000002"
"92","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","46","0.4516879883453281","0.4516879883453281","12530.289610812657","12530.289610812657","12705.330740544086","0","0","275","27.765929449739488","22.436120778560063","1493","2031","0.6872929311455415","0.3745858622910842","0.9209645010046885","0.9999999999999987"
"95","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","17","0.4213251150475756","0.4213251150475756","11789.979453308573","11789.979453308573","11868.309462984764","0","0","0","24.635460447007453","23.303928550601125","1626","2002","0.6966459171657451","0.39329183433149134","0","0.9999999999999989"
"94","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","18","0.45895435065401113","0.45895435065401113","12434.916393247151","12434.916393247151","12477.684905615783","0","0","0","24.35485000078715","23.6643901096724","1675","2003","0.6822623726241459","0.36452474524829237","0","0.9999999999999996"
"87","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","58","0.3479321857769158","0.3479321857769158","10241.442287775846","10241.442287775846","10344.212907335428","0","0","243","33.787440233714676","17.31946011788821","1165","2043","0.759123871385212","0.5182477427704244","1","0.9999999999999994"
"91","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.003","47","0.4877624683440087","0.4877624683440087","13744.386945075243","13744.386945075243","13780.098109456936","0","0","301","26.57550415925999","23.70264116424756","1584","2032","0.6623182911464552","0.32463658229291126","0.9501262626262625","0.9999999999999992"
"89","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.0013","45","0.5365066079540576","0.5026091067232056","14983.501001001718","14845.555890065189","14848.875781412986","3","0.041666666666666664","328","23.91287300135313","26.21295560384406","1796","2030","0.6474366155772885","0.30407969838325355","0.9131403118040089","0.9907935327713234"
"85","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","60","0.39356246789555693","0.39356246789555693","11163.65445355894","11163.65445355894","11203.477432816837","0","0","268","31.431429755270834","19.824532859885657","1294","2045","0.7275336760723059","0.45506735214461336","1","0.9999999999999983"
"88","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","58","0.31564777489666546","0.31564777489666546","9080.920520541093","9080.920520541093","9129.094087891071","0","0","214","34.94529737501725","16.161602976585645","1035","2043","0.7814746173792313","0.5629492347584631","1","0.9999999999999994"
"86","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.006","61","0.34116801654741347","0.34116801654741347","10060.71967934572","10060.71967934572","10163.475085350987","0","0","246","33.01964635685459","18.31066185894772","1153","2046","0.7543590280858622","0.5087180561717246","1","0.9999999999999998"
"84","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.004","80","0.38562006220332923","0.38562006220332923","11241.012845942012","11241.012845942012","11302.489764041055","0","0","259","32.83316169589228","19.886496238852047","1268","2065","0.7330322646284635","0.4660645292569288","1","0.9999999999999981"
"93","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.005","22","0.4446976964736872","0.4446976964736872","12277.143308782865","12277.143308782865","12394.736557213566","0","0","0","24.582828355702425","23.754492876239187","1673","2007","0.692132363979755","0.38426472795951006","0","1"
"90","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.002","47","0.5015095675647699","0.49016865874026017","14302.454899890205","14294.791543321026","14296.72758732227","1","0.013888888888888888","293","25.133211117643658","25.1449342058639","1684","2032","0.6603845634869366","0.3213049340519475","0.8699524940617577","0.9994641929219258"
"95","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","18","0.41799213528860224","0.41799213528860224","11693.562235063617","11693.562235063617","11789.979453308568","0","0","0","24.88536336813324","23.133876742326294","1612","2003","0.6990456625922072","0.39809132518441276","0","1.0000000000000018"
"88","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.008","59","0.31443276819057653","0.31443276819057653","8999.842612292365","8999.842612292365","9080.92052054109","0","0","213","35.151209407717786","16.030283987888417","1025","2044","0.782315775868063","0.5646315517361248","1","1.000000000000001"
"87","historical","fragmented","0","100","2013","0.003","0.25","0.2","0.55","0.95","0.8","0.5","0.5","0.3","1.4","2.1","0.04","2025","1.3","true","0.5","0.007","59","0.34537442928177836","0.34537442928177836","10232.773006383984","10232.773006383984","10248.573578979698","0","0","245","33.98425645284335","17.197236942762864","1152","2044","0.7608946258818459","0.5217892517636915","1","1.0000000000000002"
